Date,Open,High,Low,Close,Adj Close,Volume
1970/3/25,0.00 ,91.07 ,88.11 ,89.77 ,89.77 ,17500000.00 
1970/3/26,0.00 ,90.65 ,89.18 ,89.92 ,89.92 ,11350000.00 
1970/3/30,0.00 ,90.41 ,88.91 ,89.63 ,89.63 ,9600000.00 
1970/3/31,0.00 ,90.17 ,88.85 ,89.63 ,89.63 ,8370000.00 
1970/4/1,0.00 ,90.62 ,89.30 ,90.07 ,90.07 ,9810000.00 
1970/4/2,0.00 ,90.70 ,89.28 ,89.79 ,89.79 ,10520000.00 
1970/4/3,0.00 ,90.16 ,88.81 ,89.39 ,89.39 ,9920000.00 
1970/4/6,0.00 ,89.61 ,88.15 ,88.76 ,88.76 ,8380000.00 
1970/4/7,0.00 ,89.31 ,87.94 ,88.52 ,88.52 ,8490000.00 
1970/4/8,0.00 ,89.09 ,87.83 ,88.49 ,88.49 ,9070000.00 
1970/4/9,0.00 ,89.32 ,87.96 ,88.53 ,88.53 ,9060000.00 
1970/4/10,0.00 ,89.14 ,87.82 ,88.24 ,88.24 ,10020000.00 
1970/4/13,0.00 ,88.67 ,87.15 ,87.64 ,87.64 ,8810000.00 
1970/4/14,0.00 ,87.73 ,86.01 ,86.89 ,86.89 ,10840000.00 
1970/4/15,0.00 ,87.71 ,86.53 ,86.73 ,86.73 ,9410000.00 
1970/4/16,0.00 ,87.13 ,85.51 ,85.88 ,85.88 ,10250000.00 
1970/4/17,0.00 ,86.36 ,84.75 ,85.67 ,85.67 ,10990000.00 
1970/4/20,0.00 ,86.36 ,84.99 ,85.83 ,85.83 ,8280000.00 
1970/4/21,0.00 ,86.54 ,84.99 ,85.38 ,85.38 ,8490000.00 
1970/4/22,0.00 ,85.51 ,83.84 ,84.27 ,84.27 ,10780000.00 
1970/4/23,0.00 ,84.30 ,82.61 ,83.04 ,83.04 ,11050000.00 
1970/4/24,0.00 ,83.62 ,81.96 ,82.77 ,82.77 ,10410000.00 
1970/4/27,0.00 ,83.08 ,81.08 ,81.46 ,81.46 ,10240000.00 
1970/4/28,0.00 ,82.16 ,79.86 ,80.27 ,80.27 ,12620000.00 
1970/4/29,0.00 ,83.23 ,79.31 ,81.81 ,81.81 ,15800000.00 
1970/4/30,0.00 ,82.57 ,80.76 ,81.52 ,81.52 ,9880000.00 
1970/5/1,0.00 ,82.32 ,80.27 ,81.44 ,81.44 ,8290000.00 
1970/5/4,0.00 ,81.28 ,78.85 ,79.37 ,79.37 ,11450000.00 
1970/5/5,0.00 ,79.83 ,78.02 ,78.60 ,78.60 ,10580000.00 
1970/5/6,0.00 ,80.91 ,78.23 ,79.47 ,79.47 ,14380000.00 
1970/5/7,0.00 ,80.60 ,78.89 ,79.83 ,79.83 ,9530000.00 
1970/5/8,0.00 ,80.15 ,78.71 ,79.44 ,79.44 ,6930000.00 
1970/5/11,0.00 ,79.72 ,78.29 ,78.60 ,78.60 ,6650000.00 
1970/5/12,0.00 ,79.15 ,77.06 ,77.85 ,77.85 ,10850000.00 
1970/5/13,0.00 ,77.75 ,75.92 ,76.53 ,76.53 ,10720000.00 
1970/5/14,0.00 ,76.64 ,74.03 ,75.44 ,75.44 ,13920000.00 
1970/5/15,0.00 ,77.42 ,74.59 ,76.90 ,76.90 ,14570000.00 
1970/5/18,0.00 ,77.68 ,76.07 ,76.96 ,76.96 ,8280000.00 
1970/5/19,0.00 ,77.20 ,75.21 ,75.46 ,75.46 ,9480000.00 
1970/5/20,0.00 ,75.35 ,73.25 ,73.52 ,73.52 ,13020000.00 
1970/5/21,0.00 ,73.51 ,70.94 ,72.16 ,72.16 ,16710000.00 
1970/5/22,0.00 ,73.42 ,71.42 ,72.25 ,72.25 ,12170000.00 
1970/5/25,0.00 ,72.16 ,69.92 ,70.25 ,70.25 ,12660000.00 
1970/5/26,0.00 ,71.17 ,68.61 ,69.29 ,69.29 ,17030000.00 
1970/5/27,0.00 ,73.22 ,69.37 ,72.77 ,72.77 ,17460000.00 
1970/5/28,0.00 ,75.44 ,72.59 ,74.61 ,74.61 ,18910000.00 
1970/5/29,0.00 ,76.92 ,73.53 ,76.55 ,76.55 ,14630000.00 
1970/6/1,0.00 ,78.40 ,75.84 ,77.84 ,77.84 ,15020000.00 
1970/6/2,0.00 ,78.73 ,76.51 ,77.84 ,77.84 ,13480000.00 
1970/6/3,0.00 ,79.22 ,76.97 ,78.52 ,78.52 ,16600000.00 
1970/6/4,0.00 ,79.42 ,76.99 ,77.36 ,77.36 ,14380000.00 
1970/6/5,0.00 ,77.48 ,75.25 ,76.17 ,76.17 ,12450000.00 
1970/6/8,0.00 ,77.37 ,75.30 ,76.29 ,76.29 ,8040000.00 
1970/6/9,0.00 ,79.96 ,75.58 ,76.25 ,76.25 ,7050000.00 
1970/6/10,0.00 ,76.62 ,74.92 ,75.48 ,75.48 ,7240000.00 
1970/6/11,0.00 ,75.52 ,73.96 ,74.45 ,74.45 ,7770000.00 
1970/6/12,0.00 ,74.84 ,73.25 ,73.88 ,73.88 ,8890000.00 
1970/6/15,0.00 ,75.27 ,73.67 ,74.58 ,74.58 ,6920000.00 
1970/6/16,0.00 ,76.76 ,74.21 ,76.15 ,76.15 ,11330000.00 
1970/6/17,0.00 ,78.04 ,75.63 ,76.00 ,76.00 ,9870000.00 
1970/6/18,0.00 ,77.17 ,74.99 ,76.51 ,76.51 ,8870000.00 
1970/6/19,0.00 ,78.05 ,76.31 ,77.05 ,77.05 ,10980000.00 
1970/6/22,0.00 ,77.43 ,75.61 ,76.64 ,76.64 ,8700000.00 
1970/6/23,0.00 ,76.83 ,74.52 ,74.76 ,74.76 ,10790000.00 
1970/6/24,0.00 ,75.42 ,73.40 ,73.97 ,73.97 ,12630000.00 
1970/6/25,0.00 ,74.93 ,73.30 ,74.02 ,74.02 ,8200000.00 
1970/6/26,0.00 ,74.68 ,73.09 ,73.47 ,73.47 ,9160000.00 
1970/6/29,0.00 ,73.86 ,72.34 ,72.89 ,72.89 ,8770000.00 
1970/6/30,0.00 ,73.89 ,72.25 ,72.72 ,72.72 ,9280000.00 
1970/7/1,0.00 ,73.66 ,72.11 ,72.94 ,72.94 ,8610000.00 
1970/7/2,0.00 ,73.92 ,72.43 ,72.92 ,72.92 ,8440000.00 
1970/7/6,0.00 ,73.12 ,71.38 ,71.78 ,71.78 ,9340000.00 
1970/7/7,0.00 ,72.32 ,70.69 ,71.23 ,71.23 ,10470000.00 
1970/7/8,0.00 ,73.30 ,70.99 ,73.00 ,73.00 ,10970000.00 
1970/7/9,0.00 ,74.77 ,72.88 ,74.06 ,74.06 ,12820000.00 
1970/7/10,0.00 ,75.21 ,73.49 ,74.45 ,74.45 ,10160000.00 
1970/7/13,0.00 ,75.37 ,73.83 ,74.55 ,74.55 ,7450000.00 
1970/7/14,0.00 ,75.04 ,73.78 ,74.42 ,74.42 ,7360000.00 
1970/7/15,0.00 ,75.68 ,74.06 ,75.23 ,75.23 ,8860000.00 
1970/7/16,0.00 ,77.09 ,75.12 ,76.34 ,76.34 ,12200000.00 
1970/7/17,0.00 ,78.23 ,76.37 ,77.69 ,77.69 ,13870000.00 
1970/7/20,0.00 ,78.72 ,77.04 ,77.79 ,77.79 ,11660000.00 
1970/7/21,0.00 ,77.94 ,76.39 ,76.98 ,76.98 ,9940000.00 
1970/7/22,0.00 ,78.20 ,76.22 ,77.03 ,77.03 ,12460000.00 
1970/7/23,0.00 ,78.51 ,76.46 ,78.00 ,78.00 ,12460000.00 
1970/7/24,0.00 ,78.48 ,76.96 ,77.82 ,77.82 ,9520000.00 
1970/7/27,0.00 ,78.27 ,77.07 ,77.65 ,77.65 ,7460000.00 
1970/7/28,0.00 ,78.35 ,76.96 ,77.77 ,77.77 ,9040000.00 
1970/7/29,0.00 ,78.81 ,77.28 ,78.04 ,78.04 ,12580000.00 
1970/7/30,0.00 ,78.66 ,77.36 ,78.07 ,78.07 ,10430000.00 
1970/7/31,0.00 ,79.03 ,77.44 ,78.05 ,78.05 ,11640000.00 
1970/8/3,0.00 ,78.24 ,76.56 ,77.02 ,77.02 ,7650000.00 
1970/8/4,0.00 ,77.56 ,76.12 ,77.19 ,77.19 ,8310000.00 
1970/8/5,0.00 ,77.86 ,76.59 ,77.18 ,77.18 ,7660000.00 
1970/8/6,0.00 ,77.68 ,76.39 ,77.08 ,77.08 ,7560000.00 
1970/8/7,0.00 ,78.09 ,76.46 ,77.28 ,77.28 ,9370000.00 
1970/8/10,0.00 ,77.40 ,75.72 ,76.20 ,76.20 ,7580000.00 
1970/8/11,0.00 ,76.33 ,75.16 ,75.82 ,75.82 ,7330000.00 
1970/8/12,0.00 ,76.24 ,75.04 ,75.42 ,75.42 ,7440000.00 
1970/8/13,0.00 ,75.69 ,74.13 ,74.76 ,74.76 ,8640000.00 
1970/8/14,0.00 ,75.74 ,74.39 ,75.18 ,75.18 ,7850000.00 
1970/8/17,0.00 ,75.79 ,74.52 ,75.33 ,75.33 ,6940000.00 
1970/8/18,0.00 ,76.79 ,75.30 ,76.20 ,76.20 ,9500000.00 
1970/8/19,0.00 ,77.58 ,76.01 ,76.96 ,76.96 ,9870000.00 
1970/8/20,0.00 ,77.99 ,76.30 ,77.84 ,77.84 ,10170000.00 
1970/8/21,0.00 ,79.60 ,77.46 ,79.24 ,79.24 ,13420000.00 
1970/8/24,0.00 ,81.62 ,79.41 ,80.99 ,80.99 ,18910000.00 
1970/8/25,0.00 ,81.81 ,79.69 ,81.12 ,81.12 ,17520000.00 
1970/8/26,0.00 ,82.26 ,80.60 ,81.21 ,81.21 ,15970000.00 
1970/8/27,0.00 ,81.91 ,80.13 ,81.08 ,81.08 ,12440000.00 
1970/8/28,0.00 ,82.47 ,80.69 ,81.86 ,81.86 ,13820000.00 
1970/8/31,0.00 ,82.33 ,80.95 ,81.52 ,81.52 ,10740000.00 
1970/9/1,0.00 ,81.80 ,80.43 ,80.95 ,80.95 ,10960000.00 
1970/9/2,0.00 ,81.35 ,79.95 ,80.96 ,80.96 ,9710000.00 
1970/9/3,0.00 ,82.63 ,80.88 ,82.09 ,82.09 ,14110000.00 
1970/9/4,0.00 ,83.42 ,81.79 ,82.83 ,82.83 ,15360000.00 
1970/9/8,0.00 ,83.69 ,81.48 ,83.04 ,83.04 ,17110000.00 
1970/9/9,0.00 ,83.78 ,81.90 ,82.79 ,82.79 ,16250000.00 
1970/9/10,0.00 ,82.98 ,81.62 ,82.30 ,82.30 ,11900000.00 
1970/9/11,0.00 ,83.19 ,81.81 ,82.52 ,82.52 ,12140000.00 
1970/9/14,0.00 ,83.13 ,81.43 ,82.07 ,82.07 ,11900000.00 
1970/9/15,0.00 ,82.11 ,80.75 ,81.36 ,81.36 ,9830000.00 
1970/9/16,0.00 ,82.57 ,80.61 ,81.79 ,81.79 ,12090000.00 
1970/9/17,0.00 ,83.09 ,81.51 ,82.29 ,82.29 ,15530000.00 
1970/9/18,0.00 ,83.50 ,81.77 ,82.62 ,82.62 ,15900000.00 
1970/9/21,0.00 ,83.15 ,81.52 ,81.91 ,81.91 ,12540000.00 
1970/9/22,0.00 ,82.24 ,80.82 ,81.86 ,81.86 ,12110000.00 
1970/9/23,0.00 ,83.15 ,81.52 ,81.91 ,81.91 ,16940000.00 
1970/9/24,0.00 ,82.24 ,80.82 ,81.66 ,81.66 ,21340000.00 
1970/9/25,0.00 ,83.60 ,81.41 ,82.83 ,82.83 ,20470000.00 
1970/9/28,0.00 ,84.56 ,82.61 ,83.91 ,83.91 ,14390000.00 
1970/9/29,0.00 ,84.57 ,83.11 ,83.86 ,83.86 ,17880000.00 
1970/9/30,0.00 ,84.99 ,82.78 ,84.30 ,84.30 ,14830000.00 
1970/10/1,0.00 ,84.70 ,83.46 ,84.32 ,84.32 ,9700000.00 
1970/10/2,0.00 ,85.56 ,84.06 ,85.16 ,85.16 ,15420000.00 
1970/10/5,0.00 ,86.99 ,85.01 ,86.47 ,86.47 ,19760000.00 
1970/10/6,0.00 ,87.75 ,86.04 ,86.85 ,86.85 ,20240000.00 
1970/10/7,0.00 ,87.47 ,85.55 ,86.89 ,86.89 ,15610000.00 
1970/10/8,0.00 ,87.37 ,85.55 ,85.95 ,85.95 ,14500000.00 
1970/10/9,0.00 ,86.25 ,84.54 ,85.08 ,85.08 ,13980000.00 
1970/10/12,0.00 ,85.05 ,83.58 ,84.17 ,84.17 ,8570000.00 
1970/10/13,0.00 ,84.70 ,83.24 ,84.06 ,84.06 ,9500000.00 
1970/10/14,0.00 ,84.83 ,83.42 ,84.19 ,84.19 ,9920000.00 
1970/10/15,0.00 ,85.28 ,83.82 ,84.65 ,84.65 ,11250000.00 
1970/10/16,0.00 ,85.21 ,83.83 ,84.28 ,84.28 ,11300000.00 
1970/10/19,0.00 ,84.29 ,82.81 ,83.15 ,83.15 ,9890000.00 
1970/10/20,0.00 ,84.19 ,82.62 ,83.64 ,83.64 ,10630000.00 
1970/10/21,0.00 ,84.72 ,83.21 ,83.66 ,83.66 ,11330000.00 
1970/10/22,0.00 ,84.04 ,82.77 ,83.38 ,83.38 ,9000000.00 
1970/10/23,0.00 ,84.30 ,82.91 ,83.77 ,83.77 ,10270000.00 
1970/10/26,0.00 ,84.26 ,82.89 ,83.31 ,83.31 ,9200000.00 
1970/10/27,0.00 ,83.73 ,82.52 ,83.12 ,83.12 ,9680000.00 
1970/10/28,0.00 ,83.81 ,82.29 ,83.43 ,83.43 ,10660000.00 
1970/10/29,0.00 ,84.10 ,82.82 ,83.36 ,83.36 ,10440000.00 
1970/10/30,0.00 ,83.80 ,82.52 ,83.25 ,83.25 ,10520000.00 
1970/11/2,0.00 ,83.99 ,82.66 ,83.51 ,83.51 ,9470000.00 
1970/11/3,0.00 ,84.77 ,83.21 ,84.22 ,84.22 ,11760000.00 
1970/11/4,0.00 ,85.26 ,83.82 ,84.39 ,84.39 ,12180000.00 
1970/11/5,0.00 ,84.79 ,83.53 ,84.10 ,84.10 ,10800000.00 
1970/11/6,0.00 ,84.73 ,83.55 ,84.22 ,84.22 ,9970000.00 
1970/11/9,0.00 ,85.27 ,83.82 ,84.67 ,84.67 ,10890000.00 
1970/11/10,0.00 ,85.69 ,84.18 ,84.79 ,84.79 ,12030000.00 
1970/11/11,0.00 ,86.24 ,84.69 ,85.03 ,85.03 ,13520000.00 
1970/11/12,0.00 ,85.54 ,83.81 ,84.15 ,84.15 ,12520000.00 
1970/11/13,0.00 ,84.33 ,82.92 ,83.37 ,83.37 ,11890000.00 
1970/11/16,0.00 ,83.75 ,82.34 ,83.24 ,83.24 ,9160000.00 
1970/11/17,0.00 ,84.17 ,82.81 ,83.47 ,83.47 ,9450000.00 
1970/11/18,0.00 ,83.53 ,82.41 ,82.79 ,82.79 ,9850000.00 
1970/11/19,0.00 ,83.48 ,82.23 ,82.91 ,82.91 ,9280000.00 
1970/11/20,0.00 ,84.06 ,82.49 ,83.72 ,83.72 ,10920000.00 
1970/11/23,0.00 ,84.92 ,83.47 ,84.24 ,84.24 ,12720000.00 
1970/11/24,0.00 ,85.18 ,83.59 ,84.78 ,84.78 ,12560000.00 
1970/11/25,0.00 ,85.70 ,84.35 ,85.09 ,85.09 ,13490000.00 
1970/11/27,0.00 ,86.21 ,84.67 ,85.93 ,85.93 ,10130000.00 
1970/11/30,0.00 ,87.60 ,85.79 ,87.20 ,87.20 ,17700000.00 
1970/12/1,0.00 ,88.61 ,86.11 ,87.47 ,87.47 ,20170000.00 
1970/12/2,0.00 ,88.83 ,86.72 ,88.48 ,88.48 ,17960000.00 
1970/12/3,0.00 ,89.87 ,88.11 ,88.90 ,88.90 ,20480000.00 
1970/12/4,0.00 ,89.89 ,88.12 ,89.46 ,89.46 ,15980000.00 
1970/12/7,0.00 ,90.39 ,88.76 ,89.94 ,89.94 ,15530000.00 
1970/12/8,0.00 ,90.47 ,88.87 ,89.47 ,89.47 ,14370000.00 
1970/12/9,0.00 ,90.03 ,88.48 ,89.54 ,89.54 ,13550000.00 
1970/12/10,0.00 ,90.87 ,89.01 ,89.92 ,89.92 ,14610000.00 
1970/12/11,0.00 ,90.93 ,89.44 ,90.26 ,90.26 ,15790000.00 
1970/12/14,0.00 ,90.81 ,89.28 ,89.80 ,89.80 ,13810000.00 
1970/12/15,0.00 ,90.32 ,88.93 ,89.66 ,89.66 ,13420000.00 
1970/12/16,0.00 ,90.22 ,88.77 ,89.72 ,89.72 ,14240000.00 
1970/12/17,0.00 ,90.61 ,89.31 ,90.04 ,90.04 ,13660000.00 
1970/12/18,0.00 ,90.77 ,89.42 ,90.22 ,90.22 ,14360000.00 
1970/12/21,0.00 ,90.77 ,89.36 ,89.94 ,89.94 ,12690000.00 
1970/12/22,0.00 ,90.84 ,89.35 ,90.04 ,90.04 ,14510000.00 
1970/12/23,0.00 ,90.86 ,89.35 ,90.10 ,90.10 ,15400000.00 
1970/12/24,0.00 ,91.08 ,89.81 ,90.61 ,90.61 ,12140000.00 
1970/12/28,0.00 ,91.49 ,90.28 ,91.09 ,91.09 ,12290000.00 
1970/12/29,0.00 ,92.38 ,90.73 ,92.08 ,92.08 ,17750000.00 
1970/12/30,0.00 ,92.99 ,91.60 ,92.27 ,92.27 ,19140000.00 
1970/12/31,0.00 ,92.79 ,91.36 ,92.15 ,92.15 ,13390000.00 
1971/1/4,0.00 ,92.19 ,90.64 ,91.15 ,91.15 ,10010000.00 
1971/1/5,0.00 ,92.28 ,90.69 ,91.80 ,91.80 ,12600000.00 
1971/1/6,0.00 ,93.00 ,91.50 ,92.35 ,92.35 ,16960000.00 
1971/1/7,0.00 ,93.26 ,91.75 ,92.38 ,92.38 ,16460000.00 
1971/1/8,0.00 ,93.02 ,91.60 ,92.19 ,92.19 ,14100000.00 
1971/1/11,0.00 ,92.67 ,90.99 ,91.98 ,91.98 ,14720000.00 
1971/1/12,0.00 ,93.28 ,91.63 ,92.72 ,92.72 ,17820000.00 
1971/1/13,0.00 ,93.66 ,91.88 ,92.56 ,92.56 ,19070000.00 
1971/1/14,0.00 ,93.36 ,91.67 ,92.80 ,92.80 ,17600000.00 
1971/1/15,0.00 ,93.94 ,92.25 ,93.03 ,93.03 ,18010000.00 
1971/1/18,0.00 ,94.11 ,92.63 ,93.41 ,93.41 ,15400000.00 
1971/1/19,0.00 ,94.28 ,92.85 ,93.76 ,93.76 ,15800000.00 
1971/1/20,0.00 ,94.53 ,93.07 ,93.78 ,93.78 ,18330000.00 
1971/1/21,0.00 ,94.69 ,93.15 ,94.19 ,94.19 ,19060000.00 
1971/1/22,0.00 ,95.53 ,93.96 ,94.88 ,94.88 ,21680000.00 
1971/1/25,0.00 ,95.93 ,94.16 ,95.28 ,95.28 ,19050000.00 
1971/1/26,0.00 ,96.36 ,94.69 ,95.59 ,95.59 ,21380000.00 
1971/1/27,0.00 ,95.78 ,93.96 ,94.89 ,94.89 ,20640000.00 
1971/1/28,0.00 ,95.78 ,94.12 ,95.21 ,95.21 ,18840000.00 
1971/1/29,0.00 ,96.49 ,94.79 ,95.88 ,95.88 ,20960000.00 
1971/2/1,0.00 ,97.05 ,95.38 ,96.42 ,96.42 ,20650000.00 
1971/2/2,0.00 ,97.19 ,95.60 ,96.43 ,96.43 ,22030000.00 
1971/2/3,0.00 ,97.19 ,95.58 ,96.63 ,96.63 ,21680000.00 
1971/2/4,0.00 ,97.26 ,95.69 ,96.62 ,96.62 ,20860000.00 
1971/2/5,0.00 ,97.58 ,95.84 ,96.93 ,96.93 ,20480000.00 
1971/2/8,0.00 ,98.04 ,96.13 ,97.45 ,97.45 ,25590000.00 
1971/2/9,0.00 ,98.50 ,96.90 ,97.51 ,97.51 ,28250000.00 
1971/2/10,0.00 ,97.97 ,96.23 ,97.39 ,97.39 ,19040000.00 
1971/2/11,0.00 ,98.49 ,96.99 ,97.91 ,97.91 ,19260000.00 
1971/2/12,0.00 ,98.96 ,97.56 ,98.43 ,98.43 ,18470000.00 
1971/2/16,0.00 ,99.59 ,97.85 ,98.66 ,98.66 ,21350000.00 
1971/2/17,0.00 ,99.32 ,97.32 ,98.20 ,98.20 ,18720000.00 
1971/2/18,0.00 ,98.60 ,96.96 ,97.56 ,97.56 ,16650000.00 
1971/2/19,0.00 ,97.79 ,96.25 ,96.74 ,96.74 ,17860000.00 
1971/2/22,0.00 ,96.65 ,94.97 ,95.72 ,95.72 ,15840000.00 
1971/2/23,0.00 ,96.67 ,94.92 ,96.09 ,96.09 ,15080000.00 
1971/2/24,0.00 ,97.34 ,95.86 ,96.73 ,96.73 ,15930000.00 
1971/2/25,0.00 ,97.71 ,96.08 ,96.96 ,96.96 ,16200000.00 
1971/2/26,0.00 ,97.54 ,95.84 ,96.75 ,96.75 ,17250000.00 
1971/3/1,0.00 ,97.48 ,96.11 ,97.00 ,97.00 ,13020000.00 
1971/3/2,0.00 ,97.60 ,96.32 ,96.98 ,96.98 ,14870000.00 
1971/3/3,0.00 ,97.54 ,96.30 ,96.95 ,96.95 ,14680000.00 
1971/3/4,0.00 ,98.38 ,96.90 ,97.92 ,97.92 ,17350000.00 
1971/3/5,0.00 ,99.49 ,97.82 ,98.96 ,98.96 ,22430000.00 
1971/3/8,0.00 ,99.44 ,98.42 ,99.38 ,99.38 ,19340000.00 
1971/3/9,0.00 ,100.31 ,98.72 ,99.46 ,99.46 ,20490000.00 
1971/3/10,0.00 ,100.10 ,98.63 ,99.30 ,99.30 ,17220000.00 
1971/3/11,0.00 ,100.29 ,98.57 ,99.39 ,99.39 ,19830000.00 
1971/3/12,0.00 ,100.09 ,98.64 ,99.57 ,99.57 ,14680000.00 
1971/3/15,0.00 ,101.15 ,99.12 ,100.71 ,100.71 ,18920000.00 
1971/3/16,0.00 ,101.94 ,100.36 ,101.21 ,101.21 ,22270000.00 
1971/3/17,0.00 ,101.66 ,99.98 ,101.12 ,101.12 ,17070000.00 
1971/3/18,0.00 ,102.03 ,100.43 ,101.19 ,101.19 ,17910000.00 
1971/3/19,0.00 ,101.74 ,100.35 ,101.01 ,101.01 ,15150000.00 
1971/3/22,0.00 ,101.46 ,100.08 ,100.62 ,100.62 ,14290000.00 
1971/3/23,0.00 ,101.06 ,99.62 ,100.28 ,100.28 ,16470000.00 
1971/3/24,0.00 ,100.63 ,99.15 ,99.62 ,99.62 ,15770000.00 
1971/3/25,0.00 ,100.03 ,98.36 ,99.61 ,99.61 ,15870000.00 
1971/3/26,0.00 ,100.65 ,99.18 ,99.95 ,99.95 ,15560000.00 
1971/3/29,0.00 ,100.74 ,99.36 ,100.03 ,100.03 ,13650000.00 
1971/3/30,0.00 ,100.86 ,99.41 ,100.26 ,100.26 ,15430000.00 
1971/3/31,0.00 ,101.05 ,99.69 ,100.31 ,100.31 ,17610000.00 
1971/4/1,0.00 ,100.99 ,99.63 ,100.39 ,100.39 ,13470000.00 
1971/4/2,0.00 ,101.23 ,99.86 ,100.56 ,100.56 ,14520000.00 
1971/4/5,0.00 ,101.41 ,99.88 ,100.79 ,100.79 ,16040000.00 
1971/4/6,0.00 ,102.11 ,100.30 ,101.51 ,101.51 ,19990000.00 
1971/4/7,0.00 ,102.87 ,101.13 ,101.98 ,101.98 ,22270000.00 
1971/4/8,0.00 ,102.86 ,101.30 ,102.10 ,102.10 ,17590000.00 
1971/4/12,0.00 ,103.54 ,101.75 ,102.88 ,102.88 ,19410000.00 
1971/4/13,0.00 ,103.96 ,102.25 ,102.98 ,102.98 ,23200000.00 
1971/4/14,0.00 ,104.01 ,102.28 ,103.37 ,103.37 ,19440000.00 
1971/4/15,0.00 ,104.40 ,102.76 ,103.52 ,103.52 ,22540000.00 
1971/4/16,0.00 ,104.18 ,102.68 ,103.49 ,103.49 ,18280000.00 
1971/4/19,0.00 ,104.63 ,103.09 ,104.01 ,104.01 ,17730000.00 
1971/4/20,0.00 ,104.58 ,103.06 ,103.61 ,103.61 ,17880000.00 
1971/4/21,0.00 ,104.16 ,102.55 ,103.36 ,103.36 ,17040000.00 
1971/4/22,0.00 ,104.27 ,102.58 ,103.56 ,103.56 ,19270000.00 
1971/4/23,0.00 ,104.63 ,102.79 ,104.05 ,104.05 ,20150000.00 
1971/4/26,0.00 ,104.83 ,103.19 ,103.94 ,103.94 ,18860000.00 
1971/4/27,0.00 ,105.07 ,103.23 ,104.59 ,104.59 ,21250000.00 
1971/4/28,0.00 ,105.60 ,103.85 ,104.77 ,104.77 ,24820000.00 
1971/4/29,0.00 ,105.58 ,103.90 ,104.63 ,104.63 ,20340000.00 
1971/4/30,0.00 ,104.96 ,103.25 ,103.95 ,103.95 ,17490000.00 
1971/5/3,0.00 ,104.11 ,102.37 ,103.29 ,103.29 ,16120000.00 
1971/5/4,0.00 ,104.36 ,102.71 ,103.79 ,103.79 ,17310000.00 
1971/5/5,0.00 ,104.28 ,102.68 ,103.78 ,103.78 ,17270000.00 
1971/5/6,0.00 ,104.42 ,102.80 ,103.23 ,103.23 ,19300000.00 
1971/5/7,0.00 ,103.50 ,101.86 ,102.87 ,102.87 ,16490000.00 
1971/5/10,0.00 ,103.15 ,101.71 ,102.36 ,102.36 ,12810000.00 
1971/5/11,0.00 ,103.37 ,101.50 ,102.62 ,102.62 ,17730000.00 
1971/5/12,0.00 ,103.57 ,102.12 ,102.90 ,102.90 ,15140000.00 
1971/5/13,0.00 ,103.57 ,101.98 ,102.69 ,102.69 ,17640000.00 
1971/5/14,0.00 ,103.17 ,101.65 ,102.21 ,102.21 ,16430000.00 
1971/5/17,0.00 ,102.08 ,100.25 ,100.69 ,100.69 ,15980000.00 
1971/5/18,0.00 ,101.62 ,99.68 ,100.83 ,100.83 ,17640000.00 
1971/5/19,0.00 ,101.75 ,100.30 ,101.07 ,101.07 ,17640000.00 
1971/5/20,0.00 ,102.17 ,100.61 ,101.31 ,101.31 ,11740000.00 
1971/5/21,0.00 ,101.84 ,100.41 ,100.99 ,100.99 ,12090000.00 
1971/5/24,0.00 ,101.24 ,99.72 ,100.13 ,100.13 ,12060000.00 
1971/5/25,0.00 ,100.39 ,98.73 ,99.47 ,99.47 ,16050000.00 
1971/5/26,0.00 ,100.49 ,98.93 ,99.59 ,99.59 ,13550000.00 
1971/5/27,0.00 ,100.14 ,98.78 ,99.40 ,99.40 ,12610000.00 
1971/5/28,0.00 ,100.17 ,98.68 ,99.63 ,99.63 ,11760000.00 
1971/6/1,0.00 ,100.76 ,99.22 ,100.20 ,100.20 ,11930000.00 
1971/6/2,0.00 ,101.53 ,99.89 ,100.96 ,100.96 ,17740000.00 
1971/6/3,0.00 ,102.07 ,100.30 ,101.01 ,101.01 ,18790000.00 
1971/6/4,0.00 ,101.88 ,100.43 ,101.30 ,101.30 ,14400000.00 
1971/6/7,0.00 ,102.02 ,100.55 ,101.09 ,101.09 ,13800000.00 
1971/6/8,0.00 ,101.50 ,99.91 ,100.32 ,100.32 ,13610000.00 
1971/6/9,0.00 ,100.97 ,99.28 ,100.29 ,100.29 ,14250000.00 
1971/6/10,0.00 ,101.23 ,99.78 ,100.64 ,100.64 ,12450000.00 
1971/6/11,0.00 ,101.71 ,100.18 ,101.07 ,101.07 ,12270000.00 
1971/6/14,0.00 ,101.28 ,99.78 ,100.22 ,100.22 ,11530000.00 
1971/6/15,0.00 ,101.10 ,99.45 ,100.32 ,100.32 ,13550000.00 
1971/6/16,0.00 ,101.29 ,99.68 ,100.52 ,100.52 ,14300000.00 
1971/6/17,0.00 ,101.37 ,99.87 ,100.50 ,100.50 ,13980000.00 
1971/6/18,0.00 ,100.63 ,98.65 ,98.97 ,98.97 ,15040000.00 
1971/6/21,0.00 ,99.18 ,97.22 ,97.87 ,97.87 ,16490000.00 
1971/6/22,0.00 ,98.66 ,96.92 ,97.59 ,97.59 ,15200000.00 
1971/6/23,0.00 ,98.95 ,97.36 ,98.41 ,98.41 ,12640000.00 
